#
# Conversion factors from activity to H*(10) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Pr	139	3.571429E+10
Pr	142	9.090909E+10
Pr	-142	1.000000E+12
Pr	143	#DIV/0!
Pr	144	1.010101E+10
Pr	145	5.000000E+11
Pr	147	6.944444E+09
Nd	136	1.639344E+10
Nd	138	2.512563E+09
Pr	138	2.512563E+09
Nd	139	1.428571E+10
Nd	-139	4.065041E+09
Nd	141	4.761905E+10
Nd	147	3.703704E+10
Nd	149	1.587302E+10
Nd	151	7.299270E+09
Pm	141	7.299270E+09
Pm	143	1.754386E+10
Pm	144	4.032258E+09
Pm	145	7.692308E+10
Pm	146	8.196721E+09
Pm	147	1.000000E+12
Pm	148	1.098901E+10
Pm	-148	3.267974E+09
Pm	149	5.000000E+11
Pm	150	4.424779E+09
Pm	151	1.923077E+10
Sm	141	3.484321E+09
Sm	-141	2.958580E+09
Sm	142	1.329787E+09
Pm	142	1.329787E+09
Sm	145	3.846154E+10
Sm	146	1.000000E+12
Sm	147	1.000000E+12
Sm	151	1.000000E+12
Sm	153	6.250000E+10
Sm	155	5.263158E+10
Sm	156	4.545455E+10
Eu	145	4.608295E+09
Eu	146	2.666667E+09
Eu	147	1.176471E+10
Eu	148	3.058104E+09
Eu	149	5.555556E+10
Eu	150	4.201681E+09
Eu	152	5.586592E+09
Eu	-152	2.127660E+10
Eu	154	5.405405E+09
Eu	155	8.333333E+10
Eu	156	5.319149E+09
Eu	157	2.040816E+10
Eu	158	4.545455E+09
Gd	145	2.777778E+09
Gd	146	1.754386E+10
Gd	147	4.854369E+09
Gd	148	1.000000E+12
Gd	149	1.315789E+10
Gd	151	5.555556E+10
Gd	152	1.000000E+12
Gd	153	3.448276E+10
Gd	159	1.000000E+11
Tb	147	2.808989E+09
Tb	149	4.149378E+09
Tb	150	2.890173E+09
Tb	151	6.802721E+09
Tb	153	2.222222E+10
Tb	154	3.194888E+09
Tb	155	3.225806E+10
Tb	156	3.610108E+09
Tb	-156	1.428571E+11
Tb	157	1.000000E+12
Tb	158	7.874016E+09
Tb	160	5.917160E+09
Tb	161	7.692308E+10
Dy	155	1.063830E+10
Dy	157	1.538462E+10
Dy	159	6.666667E+10
Dy	165	2.000000E+11
Dy	166	1.000000E+11
Ho	155	1.515152E+10
Ho	157	1.136364E+10
Ho	159	1.449275E+10
Ho	161	4.545455E+10
Ho	162	3.125000E+10
Ho	-162	1.063830E+10
Ho	164	1.111111E+11
Ho	-164	7.142857E+10
Ho	166	2.000000E+11
Ho	-166	3.731343E+09
Ho	167	1.639344E+10
Er	161	7.194245E+09
Er	165	9.090909E+10
Er	169	1.000000E+12
Er	171	1.562500E+10
Er	172	1.190476E+10
Tm	162	3.831418E+09
Tm	166	3.703704E+09
Tm	167	3.448276E+10
Tm	170	1.000000E+12
Tm	171	1.000000E+12
Tm	172	1.449275E+10
Tm	173	1.587302E+10
Tm	175	6.250000E+09
Yb	162	3.703704E+10
Yb	166	4.545455E+10
Yb	167	1.886792E+10
Yb	169	1.639344E+10
Yb	175	1.428571E+11
Yb	177	3.571429E+10
Yb	178	1.666667E+11
Lu	169	6.493506E+09
Lu	170	3.558719E+09
Lu	171	8.695652E+09
Lu	172	3.533569E+09
Lu	173	3.571429E+10
Lu	174	4.166667E+10
Lu	-174	6.666667E+10
Lu	176	1.234568E+10
Lu	-176	3.333333E+11
Lu	177	1.666667E+11
Lu	-177	6.024096E+09
Lu	178	4.545455E+10
Lu	-178	5.494505E+09
Lu	179	2.000000E+11
Hf	170	1.098901E+10
Hf	172	3.333333E+10
Hf	173	1.408451E+10
Hf	175	1.538462E+10
Hf	-177	2.702703E+09
Hf	-178	2.645503E+09
Hf	-179	6.711409E+09
Hf	-180	6.024096E+09
Hf	181	1.123596E+10
Hf	182	2.564103E+10
Hf	-182	6.666667E+09
Hf	183	8.620690E+09
Hf	184	2.325581E+10
Ta	172	4.098361E+09
Ta	173	1.020408E+10
Ta	174	9.433962E+09
Ta	175	7.299270E+09
Ta	176	3.571429E+09
Ta	177	6.666667E+10
Ta	178	5.813953E+09
Ta	179	1.250000E+11
Ta	180	1.063830E+10
Ta	-180	9.090909E+10
Ta	182	5.154639E+09
Ta	-182	2.272727E+10
Ta	183	1.960784E+10
Ta	184	4.048583E+09
Ta	185	3.030303E+10
Ta	186	3.968254E+09
W	176	2.777778E+10
W	177	7.142857E+09
W	178	4.166667E+10
Ta	178	4.166667E+10
W	179	5.263158E+10
W	181	1.111111E+11
W	185	1.000000E+12
W	187	1.333333E+10
W	188	1.000000E+12
Re	177	1.000000E+10
Re	178	3.906250E+09
Re	181	8.064516E+09
Re	182	3.546099E+09
Re	184	7.246377E+09
Re	-184	1.587302E+10
Re	186	2.500000E+11
Re	-186	2.500000E+11
Re	187	1.000000E+12
Re	188	1.000000E+11
Re	-188	6.250000E+10
Re	189	9.090909E+10
Os	180	5.025126E+09
Re	180	5.025126E+09
Os	181	5.376344E+09
Os	182	1.408451E+10
Os	185	8.928571E+09
Os	-189	1.000000E+12
Os	191	6.666667E+10
Os	-191	5.000000E+11
Os	193	8.333333E+10
Os	194	1.000000E+12
Ir	182	1.712329E+09
Ir	184	3.378378E+09
Ir	185	1.098901E+10
Ir	186	4.115226E+09
Ir	187	1.694915E+10
Ir	188	4.484305E+09
Ir	189	6.250000E+10
Ir	190	4.385965E+09
Ir	-190	4.048583E+09
Ir	192	7.633588E+09
Ir	-192	4.000000E+10
Ir	194	5.882353E+10
Ir	-194	2.724796E+09
Ir	195	8.333333E+10
Ir	-195	1.369863E+10
Pt	186	8.695652E+09
Pt	188	2.857143E+10
Pt	189	1.851852E+10
Pt	191	1.886792E+10
Pt	193	1.000000E+12
Pt	-193	3.333333E+11
Pt	-195	6.250000E+10
Pt	197	2.000000E+11
Pt	-197	6.666667E+10
Pt	199	3.225806E+10
Pt	200	9.090909E+10
Au	193	3.448276E+10
Au	194	6.369427E+09
Au	195	5.882353E+10
Au	198	1.538462E+10
Au	-198	1.063830E+10
Au	199	6.666667E+10
Au	200	2.272727E+10
Au	-200	3.095975E+09
Au	201	1.250000E+11
Hg	193	2.702703E+10
Hg	-193	6.172840E+09
Hg	194	1.000000E+12
Hg	195	2.941176E+10
Hg	-195	2.702703E+10
