#
# Conversion factors from activity to Hp(0.07) taken from the Swiss STSV Anhang 3. The magnitude of the values
# has already been scaled to yield mSv/h!
#
# Z A Limit [Bq/(mSv/h)]
#
Lu	178	1.000000E+06
Lu	-178	5.000000E+05
Lu	179	1.000000E+06
Hf	170	5.000000E+06
Hf	172	1.000000E+07
Hf	173	3.333333E+06
Hf	175	5.000000E+06
Hf	-177	2.500000E+05
Hf	-178	5.000000E+05
Hf	-179	1.000000E+06
Hf	-180	1.428571E+06
Hf	181	5.000000E+05
Hf	182	2.000000E+06
Hf	-182	1.000000E+06
Hf	183	1.000000E+06
Hf	184	5.000000E+05
Ta	172	1.428571E+06
Ta	173	2.000000E+06
Ta	174	1.428571E+06
Ta	175	5.000000E+06
Ta	176	1.000000E+07
Ta	177	1.000000E+07
Ta	178	1.428571E+06
Ta	179	1.666667E+08
Ta	180	1.666667E+06
Ta	-180	5.000000E+06
Ta	182	1.000000E+06
Ta	-182	3.333333E+05
Ta	183	5.000000E+05
Ta	184	5.000000E+05
Ta	185	5.000000E+05
Ta	186	5.000000E+05
W	176	5.000000E+07
W	177	3.333333E+06
W	178	5.000000E+07
Ta	178	5.000000E+07
W	179	1.000000E+08
W	181	1.428571E+08
W	185	1.000000E+06
W	187	5.000000E+05
W	188	1.000000E+06
Re	177	3.333333E+06
Re	178	1.428571E+06
Re	181	2.000000E+06
Re	182	1.111111E+06
Re	184	3.333333E+06
Re	-184	3.333333E+06
Re	186	5.000000E+05
Re	-186	1.000000E+08
Re	187	1.000000E+09
Re	188	1.000000E+06
Re	-188	2.500000E+07
Re	189	5.000000E+05
Os	180	3.333333E+06
Re	180	3.333333E+06
Os	181	2.500000E+06
Os	182	1.000000E+07
Os	185	2.500000E+07
Os	-189	2.000000E+08
Os	191	2.500000E+06
Os	-191	2.000000E+08
Os	193	1.000000E+06
Os	194	5.000000E+08
Ir	182	1.000000E+06
Ir	184	1.000000E+06
Ir	185	3.333333E+06
Ir	186	1.000000E+06
Ir	187	1.000000E+07
Ir	188	2.000000E+06
Ir	189	2.000000E+07
Ir	190	1.250000E+06
Ir	-190	1.111111E+06
Ir	192	5.000000E+05
Ir	-192	5.000000E+08
Ir	194	1.000000E+06
Ir	-194	1.000000E+06
Ir	195	1.000000E+06
Ir	-195	5.000000E+05
Pt	186	5.000000E+07
Pt	188	1.250000E+06
Pt	189	5.000000E+06
Pt	191	5.000000E+06
Pt	193	2.500000E+08
Pt	-193	5.000000E+05
Pt	-195	5.000000E+05
Pt	197	1.000000E+06
Pt	-197	5.000000E+05
Pt	199	1.000000E+06
Pt	200	1.000000E+06
Au	193	2.500000E+06
Au	194	5.000000E+06
Au	195	2.500000E+07
Au	198	1.000000E+06
Au	-198	3.333333E+05
Au	199	5.000000E+05
Au	200	1.000000E+06
Au	-200	5.000000E+05
Au	201	1.000000E+06
Hg	193	1.250000E+06
Hg	-193	1.000000E+06
Hg	194	2.500000E+08
Hg	195	1.666667E+07
Hg	-195	1.000000E+06
Hg	197	5.000000E+07
Hg	-197	3.333333E+05
Hg	-199	5.000000E+05
Hg	203	1.250000E+06
Tl	194	1.111111E+07
